2021-05-20 04:42:53,852 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:42:53,852 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:42:53,852 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:42:54,341 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:42:54,342 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:42:54,342 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:42:55,066 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:42:55,068 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:42:55,068 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:43:00,191 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:43:00,213 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:43:00,213 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:43:00,477 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:43:00,488 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:43:00,489 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:32,389 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:32,391 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:32,391 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:32,808 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:32,808 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:32,808 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:33,162 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:33,163 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:33,163 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:33,376 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:33,376 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:33,377 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:33,922 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:33,923 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:33,923 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:44:42,245 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:44:42,288 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:44:42,288 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:45:58,508 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:45:58,546 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:45:58,546 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:47:28,985 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-20 04:47:28,987 INFO    MainThread:75039 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-20 04:47:28,987 INFO    MainThread:75039 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-20 04:51:14,078 INFO    MainThread:75039 [wandb_init.py:_resume_backend():258] resuming backend
